time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/approx_kl,train/loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/learning_rate,train/entropy_loss
7,175,10,16,0.015636846,0.17230141162872314,-0.01356461370084432,0.2,5160,-0.2534499168395996,0.05599999874830246,0.4508656233549118,0.0003,-1.3190190076828003
8,200,12,16,0.0027491665,0.2921561002731323,-0.002517679147334917,0.2,5170,-1.8273050785064697,0.0,0.7334526836872101,0.0003,-0.7971400916576385
9,225,13,16,0.0038959144,4.817336082458496,-0.006417882001027486,0.2,5180,-0.41913676261901855,0.011999999731779098,10.036375331878663,0.0003,-1.347489309310913
10,250,15,15,0.010869162,0.10359681397676468,-0.018964114278089285,0.2,5190,-0.5929890871047974,0.03999999836087227,0.328270697593689,0.0003,-0.9634795844554901
1,25,1,20,0.0037121892,3.9082655906677246,0.006625356779433744,0.2,5200,-0.0907132625579834,0.007999999821186066,8.173053073883057,0.0003,-0.9206846177577972
2,50,2,18,0.020847553,0.3922322988510132,-0.0291347576640546,0.2,5210,0.27686506509780884,0.07599999830126762,0.9879936277866364,0.0003,-1.5765291810035706
3,75,4,16,0.002121501,0.6347137689590454,-0.005411009716917192,0.2,5220,0.6123186349868774,0.015999999642372132,1.401402509212494,0.0003,-1.140610659122467
4,100,6,16,0.00017769098,0.3755595088005066,-0.0008612692069142724,0.2,5230,-1.748403549194336,0.0,0.9745979905128479,0.0003,-1.138105857372284
5,125,7,16,0.00906867,1.1946920156478882,-0.01669683935213797,0.2,5240,-4.2574782371521,0.03999999910593033,2.6755844831466673,0.0003,-1.5385432124137879
6,150,9,15,0.00026782512,0.7306438684463501,-0.0015913944174542395,0.2,5250,-0.05211961269378662,0.0,1.909152352809906,0.0003,-1.144915509223938
7,175,11,15,0.0011940551,0.28141099214553833,-0.007063663314794866,0.2,5260,-3.5279994010925293,0.0,0.6272171795368194,0.0003,-0.8376992702484131
8,200,12,15,0.0059202695,0.08328114449977875,-0.021768147539347638,0.2,5270,-2.0709614753723145,0.019999999552965164,0.3723407804965973,0.0003,-1.2675565004348754
9,225,14,15,0.002401943,0.6385668516159058,-0.011158669559052203,0.2,5280,-0.43447601795196533,0.003999999910593033,1.602644109725952,0.0003,-0.8502373099327087
10,250,16,15,0.005337813,0.09087948501110077,-0.013861687485129438,0.2,5290,-1.6452834606170654,0.023999999463558196,0.3152552217245102,0.0003,-0.7180111348628998
1,25,1,22,0.0031212925,0.8003101348876953,-0.011938462574033793,0.2,5300,-0.893231987953186,0.003999999910593033,2.1183804154396055,0.0003,-1.2799549221992492
2,50,2,19,0.0003624177,0.534648060798645,-0.0018984684030293407,0.2,5310,-0.8597410917282104,0.0,1.6157566905021667,0.0003,-0.7006129443645477
3,75,3,18,0.004654319,0.5807799100875854,-0.015424794163554623,0.2,5320,0.4795134663581848,0.02799999937415123,1.2608840227127076,0.0003,-0.8284614622592926
4,100,5,18,2.4137496e-05,9.150052070617676,-0.00028120875018053935,0.2,5330,0.004113137722015381,0.0,19.632225227355956,0.0003,-1.2122138738632202
5,125,7,17,0.02061441,0.03723795711994171,-0.04221498484536994,0.2,5340,-4.331262588500977,0.1039999969303608,0.2554766148328781,0.0003,-0.6966150641441345
6,150,8,17,0.0039874935,0.42934101819992065,-0.003320624703701469,0.2,5350,-2.271578788757324,0.015999999642372132,1.1373050808906555,0.0003,-1.4085367918014526
7,175,10,16,0.008951001,0.487413227558136,-0.010751308433944295,0.2,5360,0.06818467378616333,0.031999999284744264,1.081853210926056,0.0003,-0.7854686379432678
8,200,12,16,0.039621934,0.07535848021507263,-0.03251200322806831,0.2,5370,-0.40021514892578125,0.13999999687075615,0.2536645382642746,0.0003,-1.3752170562744142
9,225,14,15,0.0026514959,0.27605611085891724,0.0031365682398901027,0.2,5380,-0.8475978374481201,0.019999999552965164,0.6717973530292511,0.0003,-0.5798196256160736
10,250,16,15,0.01620452,0.34621483087539673,-0.016888313397765132,0.2,5390,-0.5292738676071167,0.03599999919533729,0.8437677681446075,0.0003,-0.7803705275058747
1,25,1,23,0.0038220214,0.7374857664108276,-0.014810091352089928,0.2,5400,-0.17476367950439453,0.015999999642372132,1.8295720100402832,0.0003,-1.2384460806846618
2,50,2,20,0.035926245,0.01946502923965454,-0.023494490185752427,0.2,5410,0.35519349575042725,0.09999999701976776,0.1278793029487133,0.0003,-1.1264448642730713
3,75,3,19,0.0015895963,0.4132763147354126,0.0010205383421853398,0.2,5420,0.17670446634292603,0.003999999910593033,0.9228714406490326,0.0003,-0.5638606548309326
4,100,5,18,0.005201764,0.4589068293571472,-0.009745098435320187,0.2,5430,0.009704411029815674,0.023999999463558196,1.2925129115581513,0.0003,-1.3321517944335937
5,125,7,17,0.0003595686,0.5894548892974854,-0.0012612624192840372,0.2,5440,-1.470365285873413,0.0,1.1946332335472107,0.0003,-0.6334742605686188
6,150,8,17,0.0021878432,0.17064659297466278,-0.009573007762432084,0.2,5450,-0.18267059326171875,0.007999999821186066,0.4911322951316833,0.0003,-0.5443028509616852
7,175,10,16,0.008867065,0.5311797261238098,-0.018287621362134843,0.2,5460,-0.2958568334579468,0.05999999865889549,1.1828025102615356,0.0003,-0.48241854906082154
8,200,12,16,0.00042527437,0.36228299140930176,-0.0007453012200712372,0.2,5470,0.16084450483322144,0.0,0.7906931698322296,0.0003,-0.42540525197982787
9,225,14,15,8.041859e-06,0.6871199011802673,-0.00016891312228111132,0.2,5480,0.04496455192565918,0.0,1.5345154047012328,0.0003,-0.4784952998161316
10,250,15,15,0.00023483991,5.024381637573242,-0.000879647477093215,0.2,5490,-0.08900010585784912,0.0,11.194356632232665,0.0003,-0.6534813702106476
1,25,1,22,0.0041296766,0.045276470482349396,-0.01422038089111446,0.2,5500,-1.3782627582550049,0.019999999552965164,0.17403406351804734,0.0003,-0.6048596203327179
2,50,2,20,0.005363712,0.11093847453594208,-0.010372414506040428,0.2,5510,0.08661419153213501,0.02799999937415123,0.2928484231233597,0.0003,-0.5740214645862579
3,75,3,19,0.00082123757,0.2757987976074219,0.001833077134098815,0.2,5520,0.023629188537597656,0.0,0.6355464875698089,0.0003,-0.382113316655159
4,100,5,18,0.00060584064,0.27746590971946716,-0.0011764514041715302,0.2,5530,0.012043952941894531,0.0,0.6129384934902191,0.0003,-0.45569136142730715
5,125,7,17,0.016396191,0.013741467148065567,-0.028476438091136556,0.2,5540,0.29623186588287354,0.06799999773502349,0.17376132309436798,0.0003,-1.4800614953041076
6,150,8,17,0.0008112836,2.2768194675445557,-0.002878905853140168,0.2,5550,-0.03044760227203369,0.0,4.721170711517334,0.0003,-0.3741565436124802
7,175,10,16,0.0007453823,0.4397226870059967,-0.0018752817693162172,0.2,5560,0.08509135246276855,0.0,1.0519683718681336,0.0003,-0.4937349796295166
8,200,12,16,0.006596663,0.2653745710849762,-0.00979732629680079,0.2,5570,0.15845990180969238,0.019999999552965164,0.805171400308609,0.0003,-0.7807851314544678
9,225,14,15,0.0005259514,0.14842858910560608,-0.0025440065377626553,0.2,5580,-0.7722207307815552,0.0,0.33095634579658506,0.0003,-0.5070818513631821
10,250,16,15,0.0062842537,1.5155775547027588,-0.01846274662588172,0.2,5590,0.020566046237945557,0.031999999284744264,3.5825865507125854,0.0003,-1.9182109713554383
1,25,1,22,3.0350684e-06,0.9445754885673523,0.0003438768291388783,0.2,5600,-0.10815787315368652,0.0,1.9956299185752868,0.0003,-0.39647245705127715
2,50,2,20,0.00022736548,0.17498193681240082,-0.00424869093683089,0.2,5610,-0.002128124237060547,0.0,0.5312700390815734,0.0003,-0.6002115905284882
3,75,3,19,0.052801065,0.07190294563770294,-0.01976275883987544,0.2,5620,-0.051374197006225586,0.07599999830126762,0.2103030040860176,0.0003,-0.7499444246292114
4,100,5,18,0.0010614466,0.687716007232666,-0.004258399384431044,0.2,5630,-0.24311745166778564,0.0,1.6795871376991272,0.0003,-1.579227340221405
5,125,7,17,0.010451074,0.001379445195198059,-0.031157224899157752,0.2,5640,-1.1749045848846436,0.05199999883770943,0.11775785088539123,0.0003,-1.6600180745124817
6,150,8,17,0.0016322612,1.3994959592819214,0.007261716997251,0.2,5650,-0.2915254831314087,0.015999999642372132,3.081227684020996,0.0003,-1.351544153690338
7,175,10,17,0.007319643,0.1083219051361084,-0.014469836091622668,0.2,5660,-0.5427708625793457,0.05999999865889549,0.2977180451154709,0.0003,-0.7045360386371613
8,200,12,16,0.0016850042,0.059631384909152985,-0.004639375259051804,0.2,5670,-0.07492327690124512,0.0,0.17394820004701614,0.0003,-0.8180220067501068
9,225,13,16,0.0011632347,0.15255671739578247,-0.0022904432222713212,0.2,5680,0.175209641456604,0.0,0.39308021664619447,0.0003,-0.6726850390434265
10,250,15,15,0.0049960897,0.24937479197978973,-0.015295944734476485,0.2,5690,-0.03152608871459961,0.015999999642372132,0.5772065818309784,0.0003,-0.8971196949481964
1,25,1,22,0.0034035323,0.07305630296468735,-0.013325882681645496,0.2,5700,-0.85552978515625,0.007999999821186066,0.25226522535085677,0.0003,-0.7256258249282836
2,50,2,20,0.0054805945,0.44820359349250793,-0.014229577474704058,0.2,5710,-0.36188364028930664,0.023999999463558196,1.1121410131454468,0.0003,-0.6082452476024628
3,75,3,19,0.002292044,0.299452543258667,-0.005619085789745348,0.2,5720,-0.03202629089355469,0.011999999731779098,0.6522774696350098,0.0003,-0.6206060111522674
4,100,5,18,0.036449134,-0.014725437387824059,-0.029202208442613654,0.2,5730,-0.20482277870178223,0.12399999275803567,0.05088135115802288,0.0003,-0.7959566056728363
5,125,7,17,0.0014023685,1.369589924812317,-0.007924674529116516,0.2,5740,0.049883365631103516,0.0,3.179723334312439,0.0003,-0.6311523675918579
6,150,8,16,0.0003155136,1.2442220449447632,0.0025347022321074776,0.2,5750,-1.1118550300598145,0.0,2.6406181335449217,0.0003,-0.8346733033657074
7,175,10,16,0.035216585,0.16225025057792664,-0.0287451385240999,0.2,5760,-0.8937042951583862,0.09599999636411667,0.46602057814598086,0.0003,-1.3161261796951294
8,200,12,16,0.00077136274,0.7696399092674255,-0.0034651571740397457,0.2,5770,0.024475932121276855,0.0,1.756393015384674,0.0003,-0.5551643908023834
9,225,14,15,0.032715805,0.027054190635681152,-0.0431602656859905,0.2,5780,-0.29547107219696045,0.1599999964237213,0.21514873951673508,0.0003,-2.492491436004639
10,250,16,15,0.0045542144,0.09625401347875595,0.0035670461254194486,0.2,5790,-2.4500372409820557,0.03999999910593033,0.2728967353701591,0.0003,-0.8734410583972931
1,25,1,23,0.0022511887,0.11657311767339706,-0.005982124900910435,0.2,5800,-0.368991494178772,0.011999999731779098,0.3724013566970825,0.0003,-0.6441507518291474
2,50,2,20,0.004409611,0.22228898108005524,-0.018632550872396614,0.2,5810,-1.2035911083221436,0.019999999552965164,0.5675537288188934,0.0003,-1.2701505899429322
3,75,3,19,0.015840376,0.2649117410182953,-0.0257593300538133,0.2,5820,-0.0077419281005859375,0.06399999856948853,0.6436126470565796,0.0003,-0.9580709517002106
4,100,5,18,0.0068695927,0.3371351659297943,-0.009074621986772512,0.2,5830,-0.5953876972198486,0.023999999463558196,0.9085499167442321,0.0003,-1.7443673968315125
5,125,7,17,0.0028549146,0.5349282026290894,-0.005464019583771318,0.2,5840,-0.26728618144989014,0.015999999642372132,1.1480648040771484,0.0003,-1.099027168750763
6,150,8,17,0.00048243045,1.2483195066452026,-0.002969045086996758,0.2,5850,-0.34684884548187256,0.0,2.654947805404663,0.0003,-1.2958202600479125
7,175,10,16,0.0076088854,1.9878098964691162,-0.02581494438555083,0.2,5860,0.09655117988586426,0.031999999284744264,4.394380235671997,0.0003,-3.7234326362609864
8,200,12,16,0.0014032649,2.5678093433380127,-0.006426653687143613,0.2,5870,0.16177475452423096,0.0,5.6393420696258545,0.0003,-1.2654076218605042
9,225,14,15,0.00021960496,2.526338577270508,-0.00189870661834739,0.2,5880,0.22194868326187134,0.0,5.237326192855835,0.0003,-0.8834535896778106
10,250,16,15,0.01375421,0.8054116368293762,-0.020779988366179225,0.2,5890,0.0062177181243896484,0.05599999874830246,1.7296744227409362,0.0003,-1.2581093192100525
1,25,1,22,0.0018921327,2.4916489124298096,0.0009489359725268542,0.2,5900,-0.08576679229736328,0.011999999731779098,5.2919574737548825,0.0003,-0.9896406710147858
2,50,2,20,0.0025087832,0.4565694332122803,-0.010986737521132462,0.2,5910,0.11096113920211792,0.007999999821186066,1.2084090411663055,0.0003,-1.0645954966545106
3,75,3,19,0.007915132,0.03830853849649429,-0.021373311827890616,0.2,5920,-4.477239608764648,0.035999998450279236,0.36332819014787676,0.0003,-2.500249242782593
4,100,5,18,0.0063449144,0.06423914432525635,-0.012694401382002996,0.2,5930,-2.168159246444702,0.03599999919533729,0.20612321346998214,0.0003,-1.314966070652008
5,125,7,17,0.003865819,0.15609735250473022,-0.006645536037278177,0.2,5940,-0.34668660163879395,0.011999999731779098,0.3702564239501953,0.0003,-0.9475616633892059
6,150,8,17,0.0019238543,0.4395911395549774,-0.00915998738771293,0.2,5950,-0.931175947189331,0.0,1.0565931618213653,0.0003,-1.1045005083084107
7,175,10,16,0.008915672,0.41848570108413696,-0.025756321747787324,0.2,5960,-0.10223507881164551,0.03599999919533729,0.9822668910026551,0.0003,-1.3486222505569458
8,200,12,16,0.011653268,0.053189851343631744,-0.020994895292445647,0.2,5970,-0.5367192029953003,0.05999999716877937,0.2012331023812294,0.0003,-0.6435847699642181
9,225,14,16,0.0007665062,0.14039216935634613,-0.00047123073198633846,0.2,5980,-0.10353338718414307,0.0,0.3154240220785141,0.0003,-0.6879994332790375
10,250,15,15,0.020987224,0.014586007222533226,-0.011712656708434289,0.2,5990,0.23616206645965576,0.04799999892711639,0.069810551404953,0.0003,-0.7010450482368469
1,25,1,22,0.0062686107,0.45991697907447815,-0.009093646239489318,0.2,6000,0.17610383033752441,0.02799999937415123,1.2074722647666931,0.0003,-0.6537838160991669
2,50,2,20,0.0038805031,0.4004306197166443,-0.0174128036480397,0.2,6010,-0.3517627716064453,0.023999999463558196,0.9229796528816223,0.0003,-0.8582819104194641
3,75,3,19,0.0028386903,0.1464296132326126,-0.007277538658585314,0.2,6020,-0.3559154272079468,0.019999999552965164,0.42501606047153473,0.0003,-0.6141358077526092
4,100,5,18,0.0028972172,0.3340992033481598,-0.012715438758256425,0.2,6030,-0.20249605178833008,0.015999999642372132,0.9502216339111328,0.0003,-0.9456429421901703
5,125,6,17,0.0018367195,0.28215697407722473,-0.005566968678030549,0.2,6040,-0.49419522285461426,0.0,0.8265400409698487,0.0003,-1.1297206163406373
6,150,8,17,0.013543799,0.13823933899402618,-0.008579015532042789,0.2,6050,0.2367205023765564,0.07199999764561653,0.37468478083610535,0.0003,-2.385742020606995
7,175,10,16,0.00094702956,1.0921988487243652,-0.0028443989343941213,0.2,6060,-0.056279659271240234,0.0,2.5612695455551147,0.0003,-0.8276877582073212
8,200,12,16,0.003914559,0.46493908762931824,-0.005433968402096134,0.2,6070,-0.10124862194061279,0.019999999552965164,1.1913901269435883,0.0003,-0.9094129264354706
9,225,14,16,0.00072223187,0.6447014212608337,-0.007382466875016647,0.2,6080,-0.3914908170700073,0.0,1.3202681422233582,0.0003,-0.6231482923030853
10,250,15,15,0.00967411,0.11145715415477753,-0.012453954078257112,0.2,6090,-0.21812760829925537,0.03599999919533729,0.3037613183259964,0.0003,-0.5421775281429291
1,25,1,21,0.017608294,0.6171544790267944,-0.011521880351006963,0.2,6100,0.02037370204925537,0.06799999848008156,1.3963011980056763,0.0003,-0.6470579862594604
2,50,2,20,0.0009266162,0.09669308364391327,-0.009232295739464292,0.2,6110,-1.005951166152954,0.0,0.2748497903347015,0.0003,-0.5915819346904755
3,75,3,19,0.02146331,0.04629316180944443,-0.020946445107460042,0.2,6120,-0.19205307960510254,0.07599999830126762,0.17499369084835054,0.0003,-0.8688279569149018
4,100,5,18,0.0019286394,0.7426472306251526,-0.0036476918870466334,0.2,6130,-0.10432744026184082,0.007999999821186066,1.7346962451934815,0.0003,-0.8502116024494171
5,125,7,17,0.0042987512,0.24273304641246796,-0.011854335259646121,0.2,6140,-0.05671882629394531,0.019999999552965164,0.5644099473953247,0.0003,-0.34512863159179685
6,150,8,16,0.003609283,0.6799715161323547,-0.005498761658789775,0.2,6150,-0.08578348159790039,0.015999999642372132,1.746715259552002,0.0003,-0.4514054447412491
7,175,10,16,0.0060662576,0.7018596529960632,-0.01637580893095585,0.2,6160,0.18937444686889648,0.02799999937415123,1.6767541766166687,0.0003,-0.7559858560562134
8,200,12,16,0.0011143398,2.1561694145202637,-0.0017555420052085325,0.2,6170,-0.04155313968658447,0.0,4.421630144119263,0.0003,-1.8834134101867677
9,225,14,15,8.1532e-05,0.5348349213600159,-0.000843734032183363,0.2,6180,-0.6884939670562744,0.0,1.3139514327049255,0.0003,-0.6786154568195343
10,250,16,15,0.002994356,0.6045917868614197,-0.014047082619741502,0.2,6190,-0.8260304927825928,0.015999999642372132,1.348629105091095,0.0003,-1.036487305164337
1,25,1,22,0.009083077,-0.02730889618396759,-0.019884707847610095,0.2,6200,-1.03298020362854,0.02799999937415123,0.06442077178508043,0.0003,-1.167443871498108
2,50,2,20,0.0041832183,0.17802530527114868,0.001985488340142183,0.2,6210,0.3924158215522766,0.02799999937415123,0.5019031167030334,0.0003,-1.4023765325546265
3,75,3,19,0.0024115609,1.1924997568130493,-0.008961858500144615,0.2,6220,-0.10655808448791504,0.007999999821186066,2.7590996265411376,0.0003,-1.2076377153396607
4,100,5,18,0.012277529,0.059915993362665176,-0.012597394506447302,0.2,6230,0.11973035335540771,0.05599999874830246,0.19551068544387817,0.0003,-0.7605528652667999
5,125,7,17,0.0060547516,0.5487602353096008,-0.01064353106450291,0.2,6240,-0.09120595455169678,0.03999999910593033,1.3141761302947998,0.0003,-0.7954092264175415
6,150,8,17,0.0013740325,4.583807945251465,-0.00543116956014984,0.2,6250,0.0852929949760437,0.003999999910593033,10.107280921936034,0.0003,-0.8245161950588227
7,175,10,16,0.011741829,0.046793535351753235,-0.025016378204338264,0.2,6260,-0.761818528175354,0.05199999883770943,0.28066044896841047,0.0003,-0.9521845579147339
8,200,12,16,0.00493468,0.46970421075820923,-0.014133779437281646,0.2,6270,-0.5332611799240112,0.011999999731779098,1.0547730922698975,0.0003,-1.2556474804878235
9,225,13,16,0.0010488796,0.3086947798728943,-0.0023855997747737946,0.2,6280,-2.538900375366211,0.0,0.7553096413612366,0.0003,-0.4130608946084976
10,250,15,15,0.003206191,0.2029058337211609,-0.004163897842459718,0.2,6290,-0.8257879018783569,0.015999999642372132,0.5038070738315582,0.0003,-0.6863427460193634
1,25,1,21,0.0017121171,2.422452211380005,-0.0016221017877105838,0.2,6300,-0.09433209896087646,0.0,5.040383768081665,0.0003,-0.9027343809604644
2,50,2,20,0.0011096239,7.938600540161133,-0.011058142242953295,0.2,6310,0.011833548545837402,0.0,16.86205644607544,0.0003,-1.4560498118400573
3,75,3,18,0.00037281273,1.2565953731536865,-0.0002199990621594594,0.2,6320,0.14164108037948608,0.0,2.8978497266769407,0.0003,-1.0323809027671813
4,100,5,17,0.0023029398,2.0991642475128174,-0.009224891551770397,0.2,6330,-0.11383485794067383,0.0,4.8276543617248535,0.0003,-1.0225992441177367
