,assets,cash,equity
4067,10,-2167.597499999994,-167.09749999999394
4068,-13,2432.402500000006,-164.34749999999394
4069,-13,2432.402500000006,-165.64749999999367
4070,-20,3833.8025000000057,-164.19749999999385
4071,-12,2236.2025000000062,-163.79749999999376
4072,-1,38.40250000000623,-161.59749999999377
4073,9,-1961.5974999999937,-162.49749999999358
4074,-9,1636.6025000000066,-162.04749999999353
4075,-3,437.20250000000647,-162.64749999999344
4076,87,-17562.797499999993,-188.8974999999955
4077,68,-13768.497499999992,-199.09749999999076
4078,48,-9776.497499999992,-198.09749999999076
4079,28,-5786.497499999992,-200.49749999999221
4080,24,-4987.2974999999915,-205.2974999999915
4081,24,-4987.2974999999915,-201.69749999999112
4082,12,-2594.4974999999918,-202.2974999999915
4083,-15,2786.602500000008,-202.14749999999185
4084,2,-596.8974999999917,-198.29749999999171
4085,-2,200.70250000000829,-197.6974999999917
4086,11,-2388.8974999999914,-192.74749999999176
4087,1,-392.0974999999913,-192.54749999999132
4088,1,-392.0974999999912,-192.59749999999121
4089,-19,3603.5025000000087,-186.04749999999103
4090,2,-592.097499999992,-192.39749999999196
4091,-7,1206.1025000000081,-190.747499999992
4092,-7,1206.1025000000081,-191.4474999999918
4093,-7,1206.1025000000081,-192.497499999992
4094,-7,1206.1025000000081,-191.79749999999171
4095,23,-4793.497499999992,-194.64749999999276
4096,13,-2793.497499999992,-194.1474999999923
4097,3,-794.4974999999934,-195.09749999999326
4098,7,-1592.0974999999935,-192.44749999999362
4099,-12,2209.8025000000066,-187.1974999999934
4100,11,-2385.5974999999935,-185.5974999999935
4101,24,-4980.897499999994,-183.29749999999422
4102,39,-7972.897499999995,-190.44749999999385
4103,1,-391.8974999999946,-192.29749999999459
4104,-18,3400.5025000000055,-190.4974999999945
4105,-9,1605.0025000000055,-191.8474999999944
4106,31,-6382.997499999994,-193.8474999999944
4107,30,-6182.0974999999935,-195.5974999999935
4108,-4,600.9025000000065,-196.6974999999935
4109,-4,600.9025000000065,-197.29749999999353
4110,36,-7383.0974999999935,-206.49749999999312
4111,18,-3788.497499999994,-194.79749999999422
4112,26,-5383.397499999994,-195.0974999999935
4113,-44,8581.602500000006,-194.19749999999294
4114,-44,8581.602500000006,-198.5974999999944
4115,-44,8581.602500000006,-191.99749999999403
4116,-44,8581.602500000006,-191.99749999999403
4117,-34,6587.602500000007,-191.99749999999312
4118,-4,605.6025000000079,-191.9974999999921
4119,36,-7370.39749999999,-191.9974999999895
4120,28,-5775.197499999989,-193.3974999999882
4121,-12,2196.8025000000107,-196.59749999998894
4122,78,-15758.19749999999,-201.09749999999076
4123,84,-16951.59749999999,-222.9974999999904
4124,4,-1023.5974999999889,-226.19749999998885
4125,18,-3812.397499999989,-225.89749999998912
4126,39,-7992.19749999999,-225.34749999999076
4127,19,-4010.1974999999893,-227.2974999999892
4128,35,-7191.79749999999,-228.54749999998967
4129,20,-4208.297499999989,-231.2974999999883
4130,34,-6991.49749999999,-230.59749999998985
4131,-7,1159.302500000009,-232.64749999999117
4132,23,-4807.697499999991,-236.44749999999112
4133,-27,5127.302500000008,-233.5474999999924
4134,-27,5127.302500000008,-233.5474999999924
4135,63,-12746.697499999991,-244.34749999999258
4136,79,-15919.497499999992,-230.09749999999258
4137,67,-13536.297499999993,-246.8474999999944
4138,58,-11749.797499999995,-257.0974999999962
4139,18,-3825.797499999995,-258.1974999999952
4140,12,-2636.597499999995,-258.7974999999951
4141,-8,1325.402500000005,-259.39749999999503
4142,-8,1325.402500000005,-257.39749999999526
4143,22,-4614.297499999995,-259.3974999999955
4144,34,-6987.097499999999,-263.59749999999894
