time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/explained_variance,train/n_updates,train/clip_fraction,train/loss,train/entropy_loss
125,5,18,6,0.3337825119495392,-0.014880427192430901,0.013663396,0.0003,0.2,-0.11751389503479004,16940,0.043999999016523364,0.12546628713607788,-0.41946111917495726
150,6,16,8,5.105819320678711,-0.00494142694910984,0.007876685,0.0003,0.2,-0.05350017547607422,16950,0.015999999642372132,2.3733575344085693,-0.6018036723136901
175,7,16,10,1.5409403920173645,-0.002435752346529796,0.001279757,0.0003,0.2,0.1366872787475586,16960,0.0,0.7612303495407104,-0.432267901301384
200,8,16,12,2.3948027372360228,-0.0033592285732739315,0.004007647,0.0003,0.2,-0.3426389694213867,16970,0.023999999463558196,1.0849555730819702,-0.3358419597148895
225,9,15,14,17.32078266143799,-0.011124291071899961,0.0008827853,0.0003,0.2,-0.03575098514556885,16980,0.0,8.545371055603027,-0.49718828201293946
250,10,15,16,1.262485921382904,-0.009868263612501238,0.0238405,0.0003,0.2,-0.014785051345825195,16990,0.05599999874830246,0.6073538064956665,-0.2790464609861374
25,1,19,1,0.26524449288845064,-0.019111428798640872,0.03682724,0.0003,0.2,-0.046729207038879395,17000,0.06799999848008156,0.060582827776670456,-0.878282105922699
50,2,17,2,3.387153482437134,0.004666700483765851,0.0010682559,0.0003,0.2,-0.24281847476959229,17010,0.0,1.673904299736023,-0.3361803412437439
75,3,17,4,0.5421122968196869,-0.028641200080513584,0.11385932,0.0003,0.2,-0.04960775375366211,17020,0.13999999240040778,0.21853402256965637,-0.52979274392128
100,4,16,6,2.3378474712371826,-0.02335193724930349,0.026113588,0.0003,0.2,0.21568548679351807,17030,0.08799999803304673,1.1055489778518677,-0.43527229130268097
125,5,15,7,2.769449162483215,-0.0016707794335669491,0.00035139322,0.0003,0.2,0.10167235136032104,17040,0.0,1.3585325479507446,-0.19571511149406434
150,6,15,9,24.76880798339844,-0.0016573976905782217,0.0005173993,0.0003,0.2,0.013046205043792725,17050,0.0,11.923296928405762,-0.25581259429454806
175,7,15,11,4.619464492797851,0.00012284898555634527,3.9100647e-07,0.0003,0.2,0.3349993824958801,17060,0.0,2.0901386737823486,-0.20481333285570144
200,8,15,13,0.41079134941101075,-0.024534373564645585,0.09921253,0.0003,0.2,-0.6276026964187622,17070,0.15199999660253524,0.14564695954322815,-0.6109837472438813
225,9,14,15,1.0267386972904204,-0.0073686910765246695,0.010312319,0.0003,0.2,-0.1766287088394165,17080,0.02799999937415123,0.48223677277565,-0.28286451995372774
250,10,14,16,0.02601000014692545,-0.02905605757981533,0.027981987,0.0003,0.2,-1.1137688159942627,17090,0.18399999365210534,-0.027486378327012062,-1.0042568445205688
25,1,19,1,0.08613329827785492,-0.021822653516195344,0.016436357,0.0003,0.2,-0.2882441282272339,17100,0.09199999794363975,-0.0015364214777946472,-0.6614334464073182
50,2,17,2,2.568038582801819,-0.00995796435419507,0.0059681796,0.0003,0.2,-0.048984527587890625,17110,0.02799999937415123,1.2395933866500854,-0.9083984911441803
75,3,17,4,1.5759987592697144,-0.022464711809531225,0.043258723,0.0003,0.2,0.14157557487487793,17120,0.10399999469518661,0.664222240447998,-0.6273513495922088
100,4,17,5,0.7128421187400817,-0.005400767276761797,0.0013098549,0.0003,0.2,0.024500608444213867,17130,0.003999999910593033,0.2749210596084595,-0.18601680397987366
125,5,16,7,0.15364414006471633,-0.006565319358953303,0.002741158,0.0003,0.2,0.04654550552368164,17140,0.007999999821186066,0.05836442857980728,-0.22194217294454574
150,6,16,8,0.5705672979354859,-1.609325371276782e-05,7.152557e-09,0.0003,0.2,-0.20463716983795166,17150,0.0,0.22942772507667542,-0.1298084869980812
175,7,16,10,0.4370687663555145,-0.002331729803059801,0.0025561666,0.0003,0.2,-2.1287014484405518,17160,0.03599999919533729,0.1655077189207077,-0.38703679740428926
200,8,16,12,2.1797720432281493,-2.5219915933405446e-06,5.838871e-06,0.0003,0.2,-0.13903260231018066,17170,0.0,1.005176305770874,-0.15940832942724228
225,9,15,14,0.1437961146235466,-0.006558828915469661,0.0109515665,0.0003,0.2,0.012232303619384766,17180,0.06399999856948853,0.06100621446967125,-0.33692455291748047
250,10,15,16,9.59270420074463,-0.0017519056616578156,0.0025186776,0.0003,0.2,-0.03553783893585205,17190,0.019999999552965164,4.677548408508301,-0.2930425524711609
25,1,23,1,0.30980474054813384,-0.0053546496317721905,0.009137334,0.0003,0.2,-0.3349109888076782,17200,0.023999999463558196,0.12740027904510498,-0.39889304637908934
50,2,20,2,0.08556137196719646,-0.02437942164763811,0.036176175,0.0003,0.2,-0.13039493560791016,17210,0.09199999868869782,-0.014162935316562653,-0.7736343562602996
75,3,19,3,0.29016680717468263,-0.0001760110821342309,0.000110521316,0.0003,0.2,-0.08714807033538818,17220,0.0,0.13768211007118225,-0.2099725306034088
100,4,19,5,0.04501076824963093,-0.004906933428021132,0.0013753963,0.0003,0.2,-0.6014747619628906,17230,0.019999999552965164,0.007322030141949654,-0.5872808158397674
125,5,18,6,0.2563832521438599,-0.01010770893190056,0.01656207,0.0003,0.2,0.10248422622680664,17240,0.07999999821186066,0.0780000388622284,-0.5610267579555511
150,6,18,8,0.8176834523677826,-0.0055646495252148044,0.007363677,0.0003,0.2,-0.014850735664367676,17250,0.03599999919533729,0.3959120810031891,-0.7580645263195038
175,7,17,9,1.9120150327682495,-0.012731596863362959,0.012214782,0.0003,0.2,0.04621857404708862,17260,0.031999999284744264,0.8523536920547485,-0.28484741747379305
200,8,17,11,1.8154770731925964,-0.00018052529713159516,2.9320716e-05,0.0003,0.2,0.12186521291732788,17270,0.0,0.8914319276809692,-0.1402618408203125
225,9,16,13,2.3844337701797484,-0.000415490149286768,0.00010010481,0.0003,0.2,-0.12318181991577148,17280,0.0,1.1317965984344482,-0.6114011287689209
250,10,16,15,4.3315653800964355,-0.005537097829394,0.0008623552,0.0003,0.2,0.012737035751342773,17290,0.0,2.008322238922119,-0.4040517330169678
25,1,21,1,1.529843842983246,-0.020508869239128556,0.0220926,0.0003,0.2,0.06849223375320435,17300,0.05599999874830246,0.6331475377082825,-0.6645486116409302
50,2,19,2,1.1932518124580382,-0.0011480436081765077,9.6569056e-05,0.0003,0.2,-0.15704703330993652,17310,0.0,0.5666103959083557,-0.3455539524555206
75,3,16,4,1.261660921573639,6.827235006312549e-06,2.7656554e-07,0.0003,0.2,0.11042284965515137,17320,0.0,0.5547002553939819,-0.1687927544116974
100,4,16,6,6.112220573425293,-0.006673570533283169,0.005324416,0.0003,0.2,-0.39281129837036133,17330,0.023999999463558196,2.9858458042144775,-0.2722854197025299
125,5,16,7,0.8856428027153015,-0.0036843113972572896,0.00030522823,0.0003,0.2,0.08552050590515137,17340,0.0,0.418075293302536,-0.15464413315057754
150,6,16,9,0.5941522479057312,-0.002387750548077605,0.0021929813,0.0003,0.2,-0.1634204387664795,17350,0.011999999731779098,0.28706094622612,-0.4914452344179153
175,7,16,10,0.9343670845031739,1.924490868958628e-05,7.6293944e-08,0.0003,0.2,-0.031365394592285156,17360,0.0,0.40807923674583435,-0.13774858713150023
200,8,15,12,1.7170640110969544,4.620790330633895e-06,4.7683715e-09,0.0003,0.2,0.08659619092941284,17370,0.0,0.774681031703949,-0.17469010651111602
225,9,15,14,4.350371885299682,-0.019999717626720325,0.018757714,0.0003,0.2,-0.04225659370422363,17380,0.02799999937415123,2.1420767307281494,-0.27754842638969424
250,10,15,16,6.80278263092041,-0.0028780521761509804,0.00026549576,0.0003,0.2,0.0005525946617126465,17390,0.0,3.291928768157959,-0.16922997683286667
25,1,22,1,0.4025372326374054,-0.026607082512229853,0.017257562,0.0003,0.2,-0.6409033536911011,17400,0.043999999016523364,0.11959346383810043,-0.730692720413208
50,2,19,2,1.5397101998329163,-0.003102844629203716,0.0035880373,0.0003,0.2,0.09724920988082886,17410,0.019999999552965164,0.7332546710968018,-0.4691449046134949
75,3,19,3,1.631017518043518,-0.0010941855369601683,2.0513535e-05,0.0003,0.2,-0.15481841564178467,17420,0.0,0.8068750500679016,-0.15589984357357026
100,4,17,5,0.5973714172840119,-0.00394113390217532,0.0006985593,0.0003,0.2,-0.10917532444000244,17430,0.0,0.250426322221756,-0.20431290566921234
125,5,17,6,2.149761199951172,0.001530041176592789,0.0001872468,0.0003,0.2,-0.105385422706604,17440,0.0,0.9392151832580566,-0.5629202783107757
150,6,17,8,0.9559206902980805,-0.0066913153439529085,0.007166433,0.0003,0.2,-0.06562650203704834,17450,0.019999999552965164,0.4602324068546295,-0.41848249137401583
175,7,17,9,0.6216050922870636,-0.006587020197650428,0.006636927,0.0003,0.2,-0.17753112316131592,17460,0.019999999552965164,0.24846555292606354,-0.3363501876592636
200,8,17,11,0.6502850741147995,-0.0003295638421008107,3.6799906e-05,0.0003,0.2,-1.502793788909912,17470,0.0,0.24845710396766663,-0.16632819771766663
225,9,17,13,0.4735082119703293,-0.006497056849067917,0.0005831647,0.0003,0.2,-0.5124520063400269,17480,0.0,0.1534569263458252,-0.24568851739168168
250,10,16,15,0.5499813109636307,-0.0022331752250934755,0.00014758825,0.0003,0.2,-0.49784278869628906,17490,0.0,0.20361261069774628,-0.19860252737998962
25,1,23,1,3.1240750551223755,-0.009096097078116117,0.004096918,0.0003,0.2,-0.1572432518005371,17500,0.007999999821186066,1.543244481086731,-1.1174134731292724
50,2,20,2,0.8623744368553161,-0.01414518637396398,0.0059126783,0.0003,0.2,-0.2939016819000244,17510,0.03599999919533729,0.36782872676849365,-0.7741698026657104
75,3,18,4,2.027655839920044,-0.01712393851950651,0.039004803,0.0003,0.2,-0.07180249691009521,17520,0.05999999865889549,0.8588190078735352,-0.5599695920944214
100,4,18,5,3.9813148021697997,-0.00943641026969999,0.009702518,0.0003,0.2,-0.8908020257949829,17530,0.03999999910593033,1.982413411140442,-0.44700477123260496
125,5,17,7,0.4220149427652359,-7.798552229587585e-06,0.0,0.0003,0.2,0.3917939066886902,17540,0.0,0.1772460788488388,-0.14740746319293976
150,6,17,8,0.054547219350934026,-0.027270025456324377,0.036155403,0.0003,0.2,-0.6509939432144165,17550,0.15999999716877938,-0.015088379383087158,-0.7731917023658752
175,7,16,10,1.4689305067062377,-0.0009845437806802692,0.00018960238,0.0003,0.2,-0.346343994140625,17560,0.0,0.6971820592880249,-0.11358836591243744
200,8,16,11,0.6884639382362365,-0.00013723921174815245,2.0980835e-07,0.0003,0.2,-2.326366901397705,17570,0.0,0.2809852063655853,-0.10150848850607871
225,9,16,13,0.15215592682361603,-0.01633071093261229,0.031288996,0.0003,0.2,-0.08547627925872803,17580,0.03999999910593033,0.0488569438457489,-0.3072313338518143
250,10,16,15,0.38073940873146056,-0.0013299147790384325,0.00041398048,0.0003,0.2,-0.36131370067596436,17590,0.0,0.16780802607536316,-0.15468329042196274
25,1,24,1,0.21464552134275436,0.00022748422366554167,1.9073486e-06,0.0003,0.2,-0.8048858642578125,17600,0.0,0.07213748246431351,-0.12401429191231728
50,2,22,2,0.7219518303871155,-0.005749492488335761,0.005798168,0.0003,0.2,-0.32778680324554443,17610,0.019999999552965164,0.284922331571579,-0.4201522976160049
75,3,21,3,0.24746910482645035,-0.04157356975041333,0.023405237,0.0003,0.2,0.29075998067855835,17620,0.14399999752640724,0.047826267778873444,-0.6198822617530823
100,4,20,4,1.956493616104126,-0.0007416087198656385,2.915859e-06,0.0003,0.2,-0.3599424362182617,17630,0.0,0.8317846655845642,-0.08758800402283669
125,5,19,6,0.6901484489440918,-0.00010489844923728952,5.00679e-07,0.0003,0.2,-0.17961013317108154,17640,0.0,0.2668892443180084,-0.101270741969347
150,6,19,7,1.3677940845489502,-0.0003139061832918344,4.3430326e-05,0.0003,0.2,-0.07834339141845703,17650,0.0,0.6685668230056763,-0.10329638049006462
175,7,18,9,2.5862660646438598,-0.0018713163791980846,0.0017149401,0.0003,0.2,0.17262476682662964,17660,0.011999999731779098,1.2439032793045044,-0.32115255296230316
200,8,18,10,1.3017542958259583,-1.1568069269607406e-06,0.0,0.0003,0.2,-0.5151457786560059,17670,0.0,0.603529691696167,-0.09942397400736809
225,9,17,12,8.28710970878601,-0.0022861842847348157,0.00011151075,0.0003,0.2,-0.17382192611694336,17680,0.0,3.9634156227111816,-0.29500400125980375
250,10,17,14,0.27832894325256347,-0.020735534276813183,0.016300013,0.0003,0.2,-0.21333670616149902,17690,0.07199999839067459,0.09939956665039062,-0.4843832850456238
25,1,22,1,0.4496660143136978,0.0022845782954249217,0.0016727209,0.0003,0.2,-0.0497438907623291,17700,0.0,0.18986421823501587,-0.6594627559185028
50,2,19,2,2.0349925756454468,-0.0051791576545213045,0.0018124724,0.0003,0.2,0.11950081586837769,17710,0.0,0.9870637059211731,-0.9186482667922974
75,3,18,4,2.264974856376648,-0.0026675471635535077,0.00030756235,0.0003,0.2,-0.2571141719818115,17720,0.0,1.0084362030029297,-0.23062752634286882
100,4,17,5,0.4406670302152634,-0.0019304318023209532,0.002206366,0.0003,0.2,-0.14298021793365479,17730,0.003999999910593033,0.2037050575017929,-0.3495739340782166
125,5,17,7,6.738768434524536,-0.002736740555148387,0.0007513094,0.0003,0.2,-0.01367485523223877,17740,0.0,3.0778188705444336,-0.11211134120821953
150,6,17,8,7.252549171447754,0.001856882285093775,0.00026012183,0.0003,0.2,-0.10533225536346436,17750,0.0,3.568880796432495,-0.2228424444794655
175,7,16,10,0.40452516078948975,-0.00020084320998634553,2.9344557e-05,0.0003,0.2,0.04127955436706543,17760,0.0,0.19901442527770996,-0.12017347887158394
200,8,16,12,2.7213573694229125,-0.006373964838683577,0.0017770743,0.0003,0.2,-0.13275814056396484,17770,0.007999999821186066,1.2558382749557495,-0.17818717211484908
225,9,16,13,1.8986592531204223,-0.00686968633974896,0.0012422919,0.0003,0.2,0.04759716987609863,17780,0.003999999910593033,0.9109443426132202,-0.12019227147102356
250,10,15,15,17.90305233001709,0.000273932927404541,5.0783154e-07,0.0003,0.2,0.04674792289733887,17790,0.0,8.787599563598633,-0.15052683800458908
25,1,20,1,0.26243518888950346,-0.021261189095676158,0.023895565,0.0003,0.2,-0.7454718351364136,17800,0.05599999874830246,0.08236081898212433,-0.3016982525587082
50,2,18,2,7.308181428909302,-0.0014165703721801038,0.00060683966,0.0003,0.2,0.019671618938446045,17810,0.0,3.5879108905792236,-0.3679719239473343
75,3,18,4,8.335098457336425,4.935264463767908e-08,4.7683713e-08,0.0003,0.2,0.026798367500305176,17820,0.0,4.109344005584717,-0.0679388701915741
100,4,15,6,6.054807806015015,-1.8410324446449523e-05,9.298324e-08,0.0003,0.2,0.15277183055877686,17830,0.0,2.8335328102111816,-0.09259659796953201
125,5,15,7,0.3908844798803329,-0.0032909726611109135,0.0004569292,0.0003,0.2,-3.5253520011901855,17840,0.0,0.18634065985679626,-0.24823019355535508
150,6,15,9,0.07336754910647869,-0.012689220278523905,0.0136799,0.0003,0.2,-0.060276031494140625,17850,0.031999999284744264,0.005980122834444046,-0.8366449058055878
175,7,15,11,1.4137446403503418,-0.003072416941518874,0.006133952,0.0003,0.2,-0.4267016649246216,17860,0.02799999937415123,0.664849042892456,-0.34387164413928983
200,8,15,13,35.8713493347168,0.0005831105573449235,6.496906e-05,0.0003,0.2,0.07818102836608887,17870,0.0,17.804540634155273,-0.31224683821201327
225,9,15,14,12.607417678833007,-0.00045351862020481803,4.757643e-05,0.0003,0.2,-0.04813206195831299,17880,0.0,6.094809532165527,-0.09171917214989662
250,10,14,16,0.37874109148979185,-0.004237910899682618,0.004220145,0.0003,0.2,0.09601080417633057,17890,0.019999999552965164,0.17505887150764465,-0.4759573519229889
25,1,22,1,1.4109591364860534,-0.0011164566211810723,0.0008535003,0.0003,0.2,-0.04131746292114258,17900,0.0,0.6315653324127197,-0.3842284232378006
50,2,20,2,1.0409320652484895,-0.006835299605038081,0.003600993,0.0003,0.2,-0.22499704360961914,17910,0.003999999910593033,0.4403221309185028,-0.6156184554100037
75,3,18,3,0.09559601619839668,-0.003432610701885963,0.0022729468,0.0003,0.2,-1.641448736190796,17920,0.019999999552965164,0.0354204960167408,-0.7357253015041352
100,4,17,5,0.3625560849905014,-0.014833985505625692,0.00964806,0.0003,0.2,0.06180340051651001,17930,0.05599999874830246,0.12118203192949295,-0.8378962516784668
125,5,17,7,4.972049951553345,0.000183743474073772,0.0003377819,0.0003,0.2,-0.06072342395782471,17940,0.0,2.457458972930908,-0.1992353081703186
150,6,17,8,2.631231188774109,5.071163146741498e-07,1.4305114e-08,0.0003,0.2,-0.17388629913330078,17950,0.0,1.242895245552063,-0.10169382393360138
175,7,16,10,0.4001485586166382,-0.03373774009011683,0.011877937,0.0003,0.2,-0.6761155128479004,17960,0.05199999883770943,0.1254202425479889,-1.0320852279663086
200,8,16,12,0.21653893440961838,-0.013111707287840524,0.0037463403,0.0003,0.2,0.27225250005722046,17970,0.031999999284744264,0.08152397722005844,-0.2014567255973816
225,9,15,14,9.945941543579101,-0.00038714144936964346,0.00079646107,0.0003,0.2,-0.017424941062927246,17980,0.0,4.791001319885254,-0.21832479983568193
250,10,15,16,0.06969830617308617,-0.03645877372846016,0.0435608,0.0003,0.2,-0.7303386926651001,17990,0.19199999645352364,-0.018967919051647186,-0.8680334568023682
25,1,20,1,2.633790898323059,0.0001072775064969278,0.0022243357,0.0003,0.2,-0.46075117588043213,18000,0.007999999821186066,1.2684869766235352,-0.5763369560241699
50,2,19,2,0.28616474717855456,-0.01691892190789801,0.0042697308,0.0003,0.2,-0.9263461828231812,18010,0.023999999463558196,0.08170819282531738,-0.20535203963518142
75,3,18,4,0.06713408790528774,-0.02299061876256019,0.014725983,0.0003,0.2,-1.6024816036224365,18020,0.05599999874830246,-0.014811825007200241,-1.2084893107414245
100,4,17,5,0.7090187966823578,-0.0038989101783372783,0.0010633945,0.0003,0.2,-0.22317874431610107,18030,0.0,0.33669742941856384,-0.29832127690315247
125,5,16,7,0.6383803009986877,-0.0014952328145739103,0.00015537262,0.0003,0.2,0.32665348052978516,18040,0.0,0.28393781185150146,-0.17802748829126358
150,6,16,9,1.313821280002594,-0.0023518752355593973,0.00048629282,0.0003,0.2,-1.9597039222717285,18050,0.0,0.33687955141067505,-0.3327731192111969
175,7,16,10,1.9844534993171692,-0.005605346100113451,0.0019974827,0.0003,0.2,0.1495547890663147,18060,0.007999999821186066,0.9552139043807983,-0.2352924033999443
200,8,15,12,1.3645340919494628,-0.002510484996833817,0.0030726122,0.0003,0.2,0.10692834854125977,18070,0.019999999552965164,0.6593053936958313,-0.2715665102005005
225,9,15,14,4.7175621509552,2.972364304909547e-06,5.2452087e-08,0.0003,0.2,-0.001995563507080078,18080,0.0,2.3339834213256836,-0.16018520444631576
250,10,14,16,18.2704439163208,1.1372566053324817e-07,3.5762785e-08,0.0003,0.2,-0.006484389305114746,18090,0.0,8.618046760559082,-0.16485094875097275
25,1,19,1,0.5970845580101013,-0.0027696546671213797,0.002545421,0.0003,0.2,0.3283071517944336,18100,0.011999999731779098,0.2348913997411728,-0.1999550372362137
50,2,18,2,1.0688157320022582,-0.005812210972537102,0.00070643425,0.0003,0.2,-0.17578387260437012,18110,0.0,0.4708012640476227,-0.27433600425720217
75,3,17,4,1.1614819288253784,-0.00021865892009920174,7.2360035e-06,0.0003,0.2,-0.195664644241333,18120,0.0,0.5298586487770081,-0.18874830156564712
