time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/clip_fraction,train/approx_kl,train/value_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/n_updates
250,13,18,10,0.02799999937415123,0.005737758,0.06528409495949745,-0.00900331512093544,0.0003,-1.6191895008087158,0.2,-1.0654018998146058,-0.015279453684576083,6090
25,0,26,1,0.015999999642372132,0.0050997306,0.004937335243448615,-0.011025256477296352,0.0003,0.10120618343353271,0.2,-0.8282989501953125,-0.0069184822784734475,6100
50,2,23,2,0.0,0.00038965224,0.017806061636656524,0.00992775522172451,0.0003,0.024666190147399902,0.2,-0.7288910746574402,0.0016531972268130524,6110
75,3,22,3,0.015999999642372132,0.005152798,0.11729106567800045,0.0026633571833372116,0.0003,0.1333598494529724,0.2,-0.9419653177261352,-0.009885831047082405,6120
100,4,21,4,0.03999999910593033,0.015171441,0.36896948516368866,0.12745606899261475,0.0003,-0.5456193685531616,0.2,-1.2348892211914062,-0.024555073438212106,6130
125,6,20,5,0.07599999830126762,0.027349763,0.04308064617216587,-0.05438735708594322,0.0003,-0.6963773965835571,0.2,-1.1006719470024109,-0.042430915080010935,6140
150,7,20,6,0.015999999642372132,0.0034532521,0.010202013328671456,-0.0046624536626040936,0.0003,-0.11952805519104004,0.2,-0.7475644111633301,-0.002360825495095753,6150
175,9,19,7,0.05599999874830246,0.021989264,0.005381283350288868,-0.02438267134130001,0.0003,0.3477606773376465,0.2,-0.8909420192241668,-0.011961548229679408,6160
200,10,18,8,0.06399999856948853,0.04013386,0.016321107838302852,-0.04486270993947983,0.0003,-1.0513660907745361,0.2,-0.9991406202316284,-0.03169503560848526,6170
225,12,18,9,0.08399999812245369,0.039061278,0.6710704028606415,0.2724152207374573,0.0003,-0.6290810108184814,0.2,-0.8644801020622254,-0.015541954616084652,6180
250,14,17,10,0.0,0.0014602017,0.3438857108354568,0.1451621651649475,0.0003,-0.02103137969970703,0.2,-1.0135028839111329,-0.0029461411782548907,6190
25,0,25,1,0.0,0.0010282898,0.6398028790950775,0.2682889997959137,0.0003,0.050530850887298584,0.2,-0.9028748989105224,-0.0016120729064569516,6200
50,2,23,2,0.007999999821186066,0.002831621,0.013693353813141584,-0.01869872212409973,0.0003,0.09406721591949463,0.2,-0.5710774898529053,-0.009012950646807382,6210
75,3,22,3,0.04799999892711639,0.009067277,0.013105509011074901,-0.014877031557261944,0.0003,-0.2352222204208374,0.2,-0.6566449284553528,-0.01208889999613092,6220
100,4,21,4,0.015999999642372132,0.0024439048,0.008769262279383839,-0.012571169063448906,0.0003,0.032892584800720215,0.2,-0.7624711096286774,-0.005166022561024874,6230
125,5,21,5,0.011999999731779098,0.0028000448,0.007800522283650935,-0.0172955933958292,0.0003,-0.31940364837646484,0.2,-0.7978438258171081,-0.007882782897445395,6240
150,7,20,6,0.04799999892711639,0.009319882,0.24637100249528884,0.04389317333698273,0.0003,-2.8970272541046143,0.2,-1.0831075429916381,-0.02668857307732102,6250
175,8,20,7,0.011999999731779098,0.004809296,0.004272998287342488,-0.03804269805550575,0.0003,-4.247560501098633,0.2,-1.039702093601227,-0.014864640046842226,6260
200,10,19,8,0.14799999669194222,0.044071775,0.10599785521626473,-0.0002988576889038086,0.0003,-4.9732513427734375,0.2,-1.9363088846206664,-0.019372499853372638,6270
225,11,18,9,0.023999999463558196,0.010607168,0.08038785122334957,0.008236579596996307,0.0003,-0.05182647705078125,0.2,-0.9695344805717468,-0.011248841507360297,6280
250,13,18,10,0.023999999463558196,0.0058862567,0.01136072287335992,-0.014130055904388428,0.0003,5.257129669189453e-05,0.2,-0.8339769423007966,-0.009425750854425274,6290
25,1,24,1,0.019999999552965164,0.004361801,0.4785183101892471,0.15452821552753448,0.0003,-2.3305821418762207,0.2,-1.1032642126083374,-0.012850160302943437,6300
50,2,22,2,0.019999999552965164,0.0044162176,0.13162042573094368,0.019996346905827522,0.0003,-3.2165398597717285,0.2,-0.9440646648406983,-0.013242303912527831,6310
75,3,21,3,0.04799999892711639,0.023853365,0.03266376927495003,-0.030911922454833984,0.0003,-3.723893642425537,0.2,-0.9742838442325592,-0.01991624530812288,6320
100,4,20,4,0.023999999463558196,0.007242186,0.4856001794338226,0.16599971055984497,0.0003,-0.010776162147521973,0.2,-1.579993999004364,-0.005831449562799662,6330
125,6,19,5,0.1639999955892563,0.015400534,0.05507514998316765,-0.015259260311722755,0.0003,0.5240854024887085,0.2,-2.0842384099960327,-0.022447909556329648,6340
150,7,19,6,0.023999999463558196,0.0040917015,0.045732274278998376,-0.018356015905737877,0.0003,-1399.8016357421875,0.2,-1.1181129932403564,-0.01928190203569784,6350
175,9,19,7,0.03999999910593033,0.016604457,0.06318491976708174,-0.034507934004068375,0.0003,-54.0243034362793,0.2,-1.2297063946723938,-0.02109686146024643,6360
200,10,18,8,0.019999999552965164,0.0034564803,0.032160619273781776,-0.023878971114754677,0.0003,0.6843814849853516,0.2,-1.428835690021515,-0.017171017732471226,6370
225,12,18,9,0.0,0.0052520824,0.006999858166091144,-0.01709405705332756,0.0003,-0.0018360614776611328,0.2,-1.062712597846985,-0.005924690135201161,6380
250,13,17,10,0.17599999383091927,0.029270295,0.04036672227084637,-0.023508304730057716,0.0003,-0.587733268737793,0.2,-1.0172854363918304,-0.0268061022870242,6390
25,0,25,1,0.0,0.0015351915,0.008566655335016549,-0.020776795223355293,0.0003,-0.12756145000457764,0.2,-0.8493983805179596,-0.0058700963506707286,6400
50,2,23,2,0.019999999552965164,0.0069660638,0.12630534395575524,0.04389652609825134,0.0003,-3.463399887084961,0.2,-2.169725251197815,0.0026175598253900035,6410
75,3,21,3,0.023999999463558196,0.0047673606,0.0041079622693359855,-0.006594761274755001,0.0003,-0.15876364707946777,0.2,-0.8596915423870086,-0.004462885521351723,6420
100,4,20,4,0.011999999731779098,0.0030783939,0.01801285780966282,-0.02125914767384529,0.0003,-0.17928814888000488,0.2,-0.8373805284500122,-0.012581366527825466,6430
125,6,20,5,0.0,0.0007456541,0.005429147544782608,-0.0014481341931968927,0.0003,-0.20665514469146729,0.2,-0.6892818748950958,-0.00045465158719153463,6440
150,7,20,6,0.015999999642372132,0.0033502483,0.002193119772709906,-0.017876897007226944,0.0003,-0.11490201950073242,0.2,-0.6704081118106842,-0.009235754629713355,6450
175,9,18,7,0.0,9.8109245e-05,0.012669620988890528,0.0014411841984838247,0.0003,-0.27661871910095215,0.2,-0.7953062891960144,-0.0005096826413065969,6460
200,11,18,8,0.03999999910593033,0.011733202,0.03729731477797031,-0.019304947927594185,0.0003,-0.30633270740509033,0.2,-0.9458580791950226,-0.01766834385041154,6470
225,12,17,9,0.011999999731779098,0.00384845,0.03552832920104265,-0.0065396493300795555,0.0003,-0.17389333248138428,0.2,-0.9356827020645142,-0.006508245744276664,6480
250,14,17,10,0.03999999910593033,0.01253138,0.01031151358038187,-0.026121964678168297,0.0003,-1.760880708694458,0.2,-0.9781352400779724,-0.019490358513779782,6490
25,1,24,1,0.015999999642372132,0.0041692923,0.00024632102431496603,-0.016794707626104355,0.0003,-37.464420318603516,0.2,-0.8188966751098633,-0.007500975622446049,6500
50,2,22,2,0.015999999642372132,0.0036712813,0.016576854325830937,-0.005738511215895414,0.0003,-1.0201358795166016,0.2,-0.8583832383155823,-0.00508414491196163,6510
75,3,20,3,0.05999999865889549,0.011916625,0.09534497112035752,0.0076982975006103516,0.0003,-0.6509702205657959,0.2,-1.6726032376289368,-0.010384149594698045,6520
100,5,19,4,0.031999999284744264,0.0035992002,0.0741360504180193,0.019421551376581192,0.0003,-0.7225872278213501,0.2,-0.9694347620010376,-0.004511961362557315,6530
125,6,19,5,0.0,0.0012074041,0.025342416390776633,-0.005204364657402039,0.0003,0.023853600025177002,0.2,-0.9752191841602326,-0.00599930373707327,6540
150,7,18,6,0.09999999627470971,0.02197384,0.20473557561635972,0.045623719692230225,0.0003,-0.25881898403167725,0.2,-1.9577637791633606,-0.017855159843340473,6550
175,9,18,7,0.019999999552965164,0.004762921,0.02571866996586323,-0.013657580129802227,0.0003,-2.2041842937469482,0.2,-1.3356614351272582,-0.012774806656408799,6560
200,10,18,8,0.02799999937415123,0.0060005044,0.2068820118904114,0.03383619338274002,0.0003,-0.4404900074005127,0.2,-0.9634288728237153,-0.018119438807713096,6570
225,12,17,9,0.0,0.0011288476,0.0259110851213336,-0.006659237667918205,0.0003,-0.08484101295471191,0.2,-0.7394356548786163,-0.005269166857237018,6580
250,14,17,10,0.047999998182058336,0.008226218,0.030752447620034217,-0.04242738336324692,0.0003,-0.9877911806106567,0.2,-0.886091148853302,-0.0289048509318377,6590
25,0,26,1,0.0,0.0022576808,0.06857534311711788,-0.006338873878121376,0.0003,-1.9181187152862549,0.2,-0.7221238851547241,-0.011046465009101603,6600
50,2,24,2,0.12399999648332596,0.022597836,0.0215294286608696,-0.012500528246164322,0.0003,-1.2259714603424072,0.2,-0.9803402662277222,-0.013130045760423315,6610
75,3,22,3,0.07599999830126762,0.021779355,0.20008538663387299,0.062091074883937836,0.0003,0.015172958374023438,0.2,-1.6721729159355163,-0.01821205497719234,6620
100,4,22,4,0.02799999937415123,0.012084398,0.018706569727510215,-0.05078202486038208,0.0003,-1.7197387218475342,0.2,-0.9687613308429718,-0.025772185850888363,6630
125,5,21,5,0.011999999731779098,0.003737998,0.003728037583641708,-0.03642880171537399,0.0003,-2.3998141288757324,0.2,-0.7456226527690888,-0.018423582594375886,6640
150,7,20,6,0.015999999642372132,0.0033141326,0.0014764007064513862,-0.022632528096437454,0.0003,0.6421001255512238,0.2,-0.6744359850883483,-0.013372262131888135,6650
175,8,19,7,0.023999999463558196,0.005428381,0.009954506065696478,-0.002641256432980299,0.0003,-0.040894389152526855,0.2,-0.6944873571395874,-0.0029152001612819944,6660
200,10,19,8,0.007999999821186066,0.0028726028,0.12681167796254159,0.014913847669959068,0.0003,0.20046496391296387,0.2,-1.0634047627449035,-0.004610480156028274,6670
225,12,18,9,0.023999999463558196,0.0035023163,0.8781479001045227,0.28279370069503784,0.0003,-0.04041743278503418,0.2,-1.249388086795807,-0.01382112416112804,6680
250,13,17,10,0.043999999016523364,0.021383125,0.016896418854594232,-0.01832554116845131,0.0003,-0.22367966175079346,0.2,-0.7790787518024445,-0.01693450852623215,6690
25,0,25,1,0.0,1.1081695e-05,0.03718020180240274,0.003396189771592617,0.0003,-6.494746208190918,0.2,-0.6609982371330261,0.00019329404618417811,6700
50,2,23,2,0.03599999919533729,0.008065838,0.014129895903170108,-0.030422896146774292,0.0003,-0.012273430824279785,0.2,-0.7388201117515564,-0.022188743701204317,6710
75,3,22,3,0.007999999821186066,0.0034607172,0.03747069798409939,-0.0034839175641536713,0.0003,-0.145949125289917,0.2,-0.6101396083831787,-0.00784503003209842,6720
100,4,21,4,0.019999999552965164,0.0031597423,0.1010115996003151,0.01694713719189167,0.0003,-0.28570806980133057,0.2,-0.7734921872615814,0.0005090300901798628,6730
125,6,20,5,0.0,0.0001052022,0.05962273422628641,0.012896239757537842,0.0003,0.032894790172576904,0.2,-0.5816424548625946,0.0011812829643019994,6740
150,7,20,6,0.015999999642372132,0.0007921481,0.0541903093457222,0.015455670654773712,0.0003,-5.606849193572998,0.2,-0.9060113489627838,-0.006092200088082223,6750
175,9,19,7,0.011999999731779098,0.00263232,0.0032495018327608704,-0.0040443167090415955,0.0003,-0.5922216176986694,0.2,-0.5783310890197754,-0.002201219549056965,6760
200,10,18,8,0.031999999284744264,0.0059601306,0.003114405641099438,-0.012729711830615997,0.0003,-0.3179229497909546,0.2,-0.5083994656801224,-0.00876249902788544,6770
225,12,18,9,0.02799999937415123,0.020908002,0.09468588978052139,0.00816938653588295,0.0003,-2.2985427379608154,0.2,-0.5244221150875091,-0.01272897776588806,6780
250,13,17,10,0.0,0.00052318093,0.017914971243590115,-0.008310147561132908,0.0003,0.05785113573074341,0.2,-0.43388446867465974,-0.0034442857300746254,6790
25,1,24,1,0.05999999865889549,0.0050330567,0.016894936189055444,-0.00722069526091218,0.0003,-0.08499014377593994,0.2,-0.49923802316188814,-0.006763356242794671,6800
50,2,22,2,0.03999999910593033,0.008352017,0.03952493518590927,-0.016217179596424103,0.0003,-4.251829624176025,0.2,-0.8310002326965332,-0.014770491202827607,6810
75,3,21,3,0.03599999919533729,0.0021736335,0.03338989559561014,0.0051155113615095615,0.0003,-2.694485664367676,0.2,-0.7592211365699768,-0.0017442848348873774,6820
100,4,20,4,0.023999999463558196,0.0037519191,0.4490288317203522,0.14316992461681366,0.0003,-0.16857504844665527,0.2,-1.435440731048584,-0.015584475349926663,6830
125,6,19,5,0.03999999910593033,0.011920261,0.021159637533128262,-0.023740321397781372,0.0003,-1.3371329307556152,0.2,-0.589895224571228,-0.021927422752603933,6840
150,7,19,6,0.0,0.00030401707,0.0154603763949126,0.0005380129441618919,0.0003,-0.12314844131469727,0.2,-0.477074471116066,-0.0011718213356655127,6850
175,9,18,7,0.015999999642372132,0.005443537,0.010836664447560906,-0.006903728935867548,0.0003,0.03229665756225586,0.2,-0.5046042799949646,-0.003305456420813968,6860
200,10,18,8,0.011999999731779098,0.0021368742,0.008780736452899873,-0.01664162613451481,0.0003,0.003852248191833496,0.2,-0.5294345557689667,-0.00996957231359552,6870
225,12,17,9,0.0,0.0010874629,0.0079346289858222,-0.007959268055856228,0.0003,0.0364001989364624,0.2,-0.5021740585565567,-0.00396665496015336,6880
250,14,17,10,0.02799999937415123,0.01615853,0.04238518849015236,-0.013246957212686539,0.0003,-16.212587356567383,0.2,-0.9007342398166657,-0.019093841915950094,6890
25,0,25,1,0.003999999910593033,0.0022624254,0.08285471014678478,0.0038166502490639687,0.0003,-0.7401424646377563,0.2,-0.7136593759059906,-0.002394466154510155,6900
50,2,23,2,0.0,0.0005866933,0.12332152798771859,0.02009720355272293,0.0003,-0.03951263427734375,0.2,-0.3655555427074432,-0.004661081885395291,6910
75,3,22,3,0.0,7.305145e-06,0.045211934484541416,0.013702558353543282,0.0003,0.031616032123565674,0.2,-0.34533120393753053,3.913044875503147e-06,6920
100,4,21,4,0.015999999642372132,0.00132308,0.137707931548357,0.027992762625217438,0.0003,0.5091354846954346,0.2,-0.6637740910053254,-0.010217754523735323,6930
125,5,21,5,0.02799999937415123,0.0007423472,0.06718222685158252,0.01214330643415451,0.0003,-0.15094053745269775,0.2,-0.7259323239326477,-0.010838901285082159,6940
150,7,20,6,0.02799999937415123,0.0024209092,0.21858167946338652,0.06643398106098175,0.0003,-5.581142902374268,0.2,-0.7996043801307678,-0.00586993627902146,6950
175,8,19,7,0.023999999463558196,0.010306246,0.14111587181687354,0.018151214346289635,0.0003,-0.7124524116516113,0.2,-1.3172714471817017,-0.003952583005302657,6960
200,10,19,8,0.023999999463558196,0.0033741854,0.08229808360338212,0.022380875423550606,0.0003,0.35849088430404663,0.2,-0.7678410589694977,-0.008934681070152805,6970
225,11,18,9,0.0,9.9563595e-06,0.03191863521933556,0.015965446829795837,0.0003,0.2798030972480774,0.2,-0.30927790999412536,-4.812478972304746e-06,6980
250,13,18,10,0.0,8.511543e-07,0.003755506919696927,0.0018239011988043785,0.0003,0.411840558052063,0.2,-0.31953257918357847,-1.5628337407136427e-05,6990
25,0,25,1,0.02799999937415123,0.0071300934,0.001930474443361163,-0.02078844979405403,0.0003,-3.261199474334717,0.2,-0.306227046251297,-0.013718141422606323,7000
50,2,22,2,0.023999999463558196,0.005153954,0.04427126795053482,0.010475349612534046,0.0003,0.26863670349121094,0.2,-0.26085248589515686,-0.007479615829419339,7010
75,3,21,3,0.007999999821186066,0.0015207814,0.0026525681605562568,-0.0022968703415244818,0.0003,-0.7943620681762695,0.2,-0.28368479907512667,-0.001560384951997662,7020
100,4,21,4,0.007999999821186066,0.0023351884,0.0038344603148289026,-0.020151754841208458,0.0003,-3.9057860374450684,0.2,-0.28539614379405975,-0.008723515931400527,7030
125,6,20,5,0.019999999552965164,0.0027356148,0.026160649210214614,-0.00825075525790453,0.0003,-2.885679006576538,0.2,-0.4445555657148361,-0.011506006287410919,7040
150,7,20,6,0.0,1.0051727e-05,0.00610430627129972,0.0008875351632013917,0.0003,-0.07256126403808594,0.2,-0.2477436050772667,-0.0006861266901832863,7050
175,8,19,7,0.02799999937415123,0.015174839,0.031196994334459306,0.007463381625711918,0.0003,-0.7455260753631592,0.2,-0.3850448548793793,-0.0027290123992131043,7060
200,10,19,8,0.02799999937415123,0.012558593,0.008478504046797753,-0.020370105281472206,0.0003,-0.02630937099456787,0.2,-0.21056821793317795,-0.014818168681115651,7070
225,11,18,9,0.03599999919533729,0.0076200124,0.05569560900330543,-0.024130888283252716,0.0003,-0.6368435621261597,0.2,-0.5074927926063537,-0.023046949518844517,7080
250,13,18,10,0.007999999821186066,0.0015262794,0.126364828646183,0.019566688686609268,0.0003,-1.3718440532684326,0.2,-0.4219538778066635,-0.012230382869020673,7090
25,1,23,1,0.031999999284744264,0.0024132442,0.06252964027225971,-0.001376008614897728,0.0003,0.43960708379745483,0.2,-0.3316231697797775,-0.008761557810940701,7100
50,2,22,2,0.007999999821186066,0.0020875263,0.06088040769100189,0.015164298936724663,0.0003,0.460727334022522,0.2,-0.28906517624855044,-0.004354466604767282,7110
75,3,21,3,0.0,0.00041089056,0.5585929572582244,0.24145133793354034,0.0003,-0.43444013595581055,0.2,-0.4416100949048996,-0.0029454398109228564,7120
100,4,21,4,0.0,0.00046183824,0.02762718331068754,0.0014011249877512455,0.0003,-0.0012617111206054688,0.2,-0.20623412430286409,-0.0017809200162883343,7130
125,6,20,5,0.023999999463558196,0.005656545,0.028067239746451377,0.006901605054736137,0.0003,0.11067706346511841,0.2,-0.23017660826444625,-0.004825237984303321,7140
150,7,19,6,0.0,2.4604797e-06,0.004918426275253296,0.0024026427417993546,0.0003,0.1281445026397705,0.2,-0.2364335000514984,9.768080479943819e-05,7150
175,9,19,7,0.003999999910593033,0.0009921121,0.004415693285409361,-0.004857554100453854,0.0003,0.09655416011810303,0.2,-0.22958212345838547,-0.0027406863606302067,7160
200,10,18,8,0.015999999642372132,0.0026291918,0.004026663140393794,-0.0007991734892129898,0.0003,-0.23529052734375,0.2,-0.20359540730714798,-0.0015423385797767252,7170
225,12,18,9,0.011999999731779098,0.0016413092,0.002748893521493301,-0.0043333545327186584,0.0003,0.045105576515197754,0.2,-0.19739412218332292,-0.002478949433530886,7180
250,13,18,10,0.003999999910593033,0.0015241241,0.056889742985367774,0.003962555900216103,0.0003,-0.6516664028167725,0.2,-0.43506739735603334,-0.007365344009362218,7190
25,1,22,1,0.02799999937415123,0.003220899,0.0876666009426117,0.030419280752539635,0.0003,-0.32615578174591064,0.2,-0.5781172990798951,-0.002405243123881462,7200
