time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates
3,75,3,23,-6.504634189605713,0.2,0.053186625,0.23999999463558197,0.6325429677963257,1.7140887260437012,-0.0009214878082275391,0.0003,-0.07330786327645171,1720
4,100,4,23,-6.774179220199585,0.2,0.016880013,0.05199999883770943,3.723384380340576,9.325310897827148,-0.03796350955963135,0.0003,-0.03078744213841844,1730
5,125,5,22,-6.369049119949341,0.2,0.009242888,0.043999999016523364,1.6280229091644287,4.3941158056259155,-0.8204169273376465,0.0003,-0.03047245670389458,1740
6,150,6,21,-6.351265478134155,0.2,0.009710237,0.03999999910593033,1.5890525579452515,4.043179631233215,-0.31520581245422363,0.0003,-0.03515487207472319,1750
7,175,8,21,-6.132751750946045,0.2,0.033261478,0.15999999567866324,0.20818564295768738,0.8585001826286316,-0.8716109991073608,0.0003,-0.05210303512960675,1760
8,200,9,20,-6.234965848922729,0.2,0.008419816,0.031999999284744264,1.6063297986984253,3.786013865470886,-0.047333478927612305,0.0003,-0.02115843120543275,1770
9,225,10,20,-5.974764442443847,0.2,0.037212387,0.19999999329447746,0.473707914352417,1.1954353094100951,-0.07149267196655273,0.0003,-0.0687947895787655,1780
10,250,12,20,-5.764068746566773,0.2,0.06972124,0.33599999025464056,-0.04006173461675644,0.20940868854522704,-0.43908655643463135,0.0003,-0.08333276796713562,1790
1,25,0,28,-6.010896635055542,0.2,0.08288421,0.3759999915957451,0.08203160762786865,0.4872280418872833,-0.020342111587524414,0.0003,-0.09881320350617173,1800
2,50,2,24,-6.491317462921143,0.2,0.02868519,0.16799999848008157,0.15851272642612457,0.5300614595413208,-0.14887940883636475,0.0003,-0.04946486271545325,1810
3,75,3,23,-5.706951761245728,0.2,0.008556432,0.043999999016523364,1.9695099592208862,4.202158403396607,-0.03872942924499512,0.0003,-0.03363895031064743,1820
4,100,4,22,-5.497185468673706,0.2,0.050069552,0.24799999520182608,0.29625508189201355,0.9384021282196044,-0.016032934188842773,0.0003,-0.07989247339591402,1830
5,125,5,21,-5.867633295059204,0.2,0.015069907,0.09599999859929084,1.596623420715332,3.2871196031570435,0.0016736388206481934,0.0003,-0.006301256475853734,1840
6,150,7,21,-5.470574760437012,0.2,0.07260538,0.32399999499320986,0.3523281216621399,0.9860256433486938,0.028545498847961426,0.0003,-0.08447741605341434,1850
7,175,8,20,-4.811073350906372,0.2,0.0075647994,0.023999999463558196,2.743823289871216,5.871795654296875,0.06760269403457642,0.0003,-0.0056596670583822116,1860
8,200,9,20,-6.51447491645813,0.2,0.008434863,0.043999999016523364,0.9290130138397217,2.013779366016388,-0.10488259792327881,0.0003,-0.029740580654702954,1870
9,225,11,19,-5.657184791564942,0.2,0.017362766,0.07599999830126762,0.13999168574810028,0.5867577284574509,-0.4116710424423218,0.0003,-0.04448866866342769,1880
10,250,12,19,-5.534074449539185,0.2,0.04109239,0.17999999448657036,0.1348482072353363,0.5516586601734161,-0.15200591087341309,0.0003,-0.07263271896168533,1890
1,25,0,25,-5.593927574157715,0.2,0.009043744,0.03999999910593033,1.6893310546875,3.606835722923279,-0.03399252891540527,0.0003,-0.02389815161796278,1900
2,50,2,23,-5.39860348701477,0.2,0.003568592,0.007999999821186066,1.7997342348098755,4.116774225234986,-0.050856828689575195,0.0003,-0.008035838339709755,1910
3,75,3,22,-5.7243695735931395,0.2,0.013008954,0.05999999865889549,0.4984694719314575,1.4478811264038085,0.0034383535385131836,0.0003,-0.0377902374844993,1920
4,100,4,22,-5.316691732406616,0.2,0.029969888,0.19599999338388444,0.004733145236968994,0.3520699739456177,-0.5378117561340332,0.0003,-0.055995644608512404,1930
5,125,5,22,-6.061675882339477,0.2,0.014812488,0.08799999728798866,0.7793585658073425,2.3519375681877137,0.010118603706359863,0.0003,-0.015498820361725053,1940
6,150,6,21,-4.790896940231323,0.2,0.04992206,0.25199999287724495,0.20705407857894897,0.7327418684959411,-0.11585700511932373,0.0003,-0.08401506763696673,1950
7,175,8,21,-5.999233770370483,0.2,0.03187515,0.15999999567866324,0.10188301652669907,0.4547960728406906,-0.023947954177856445,0.0003,-0.04704792261868711,1960
8,200,9,20,-6.810160207748413,0.2,0.017788904,0.10399999395012856,0.5118667483329773,1.7330520629882813,-0.09953081607818604,0.0003,-0.0308332373257727,1970
9,225,11,20,-5.645099067687989,0.2,0.05736043,0.27999999225139616,0.009706094861030579,0.2949254333972931,-0.036573052406311035,0.0003,-0.08411369902268077,1980
10,250,12,19,-5.513993263244629,0.2,0.022946533,0.11199999451637269,0.49032384157180786,1.2691310048103333,-0.49812042713165283,0.0003,-0.02350736536504705,1990
1,25,1,22,-5.330491638183593,0.2,0.06323145,0.3079999916255474,0.023081645369529724,0.3708286941051483,-0.595958948135376,0.0003,-0.07978268352150923,2000
2,50,2,22,-4.0108160972595215,0.2,0.052153025,0.23599999248981476,-0.06364012509584427,0.05162705630064011,-3.830232620239258,0.0003,-0.05828024584800033,2010
3,75,3,21,-5.187258195877075,0.2,0.053192753,0.25199999660253525,0.20493009686470032,0.626045423746109,0.09160661697387695,0.0003,-0.0448032908216117,2020
4,100,4,21,-5.894068098068237,0.2,0.0076783705,0.019999999552965164,0.36051541566848755,1.1922191560268403,-0.32380175590515137,0.0003,-0.030232970937154845,2030
5,125,6,20,-5.664591360092163,0.2,0.044703625,0.2879999965429306,0.04304203391075134,0.35224673748016355,0.11338376998901367,0.0003,-0.07196138767525576,2040
6,150,7,20,-4.246668291091919,0.2,0.1409022,0.48799998611211776,0.05582934617996216,0.3988882482051849,-0.007411479949951172,0.0003,-0.09787468264996999,2050
7,175,8,20,-3.186177706718445,0.2,0.02395008,0.09599999636411667,-0.031861357390880585,0.16758483052253723,-0.06287121772766113,0.0003,-0.03922411899082405,2060
8,200,10,19,-4.1634790897369385,0.2,0.014222581,0.08399999737739564,1.0938969850540161,2.557560420036316,-0.06843709945678711,0.0003,-0.02272614683583356,2070
9,225,11,19,-4.334573030471802,0.2,0.017225929,0.06799999922513962,0.10546974092721939,0.4961911290884018,-0.1783127784729004,0.0003,-0.05101982386223973,2080
10,250,13,19,-4.584715700149536,0.2,0.03924694,0.19199999421834946,0.2543882727622986,0.7627589106559753,0.051174044609069824,0.0003,-0.06792412639781845,2090
1,25,0,27,-5.805015516281128,0.2,0.013554607,0.0799999974668026,0.9709866642951965,2.2198435068130493,-0.037889719009399414,0.0003,-0.00594502582680434,2100
2,50,1,25,-4.999563694000244,0.2,0.043767955,0.1879999965429306,0.29698580503463745,0.9899971961975098,-0.19797241687774658,0.0003,-0.0753024099953464,2110
3,75,3,23,-4.743754100799561,0.2,0.050496664,0.2959999866783619,-0.04535743594169617,0.1533798411488533,0.08901673555374146,0.0003,-0.07116454087942828,2120
4,100,4,21,-4.359172821044922,0.2,0.03436537,0.16399999260902404,0.5970670580863953,1.459216845035553,-0.18497693538665771,0.0003,-0.041182471763342575,2130
5,125,5,21,-4.825718784332276,0.2,0.007599921,0.02799999937415123,0.19768914580345154,0.9884612053632736,-0.6047248840332031,0.0003,-0.01917891541589043,2140
6,150,7,21,-4.960247278213501,0.2,0.029361386,0.12399999722838402,0.09369096159934998,0.49454150199890134,0.0641547441482544,0.0003,-0.03963972283992945,2150
7,175,8,20,-5.109944534301758,0.2,0.027298735,0.1479999989271164,0.02060338854789734,0.5426379293203354,-0.1177741289138794,0.0003,-0.04835174573212875,2160
8,200,9,20,-4.327424383163452,0.2,0.03283456,0.15599999874830245,-0.010329030454158783,0.26262608617544175,-1.860966682434082,0.0003,-0.0536416619159283,2170
9,225,11,19,-4.359801578521728,0.2,0.02256053,0.10399999842047691,0.15858261287212372,0.7380764335393906,-0.9172167778015137,0.0003,-0.025502016443759247,2180
10,250,12,19,-4.764739036560059,0.2,0.026619216,0.1119999997317791,0.18631580471992493,0.5949791967868805,0.20597225427627563,0.0003,-0.05399301042035205,2190
1,25,0,27,-5.297805118560791,0.2,0.009880213,0.03999999910593033,0.5724663734436035,1.8374531030654908,-0.009054064750671387,0.0003,-0.031311152580194346,2200
2,50,2,24,-5.30577974319458,0.2,0.019326825,0.09999999478459358,0.022380061447620392,0.46205933690071105,-0.26406049728393555,0.0003,-0.03618396813841542,2210
3,75,3,23,-5.083199977874756,0.2,0.06396984,0.2359999969601631,0.34608179330825806,0.9821176946163177,0.07268351316452026,0.0003,-0.07766143010184194,2220
4,100,4,22,-5.625439071655274,0.2,0.013769228,0.05999999865889549,0.3265405297279358,0.9863981187343598,-0.5066356658935547,0.0003,-0.033803960833697036,2230
5,125,5,21,-5.21550145149231,0.2,0.015345861,0.07199999764561653,0.4903011620044708,1.3144041419029235,0.09589731693267822,0.0003,-0.04308447080827325,2240
6,150,7,21,-4.764721250534057,0.2,0.04046664,0.2359999932348728,0.010054364800453186,0.25972079634666445,-0.14634466171264648,0.0003,-0.0565668017510319,2250
7,175,8,20,-5.091052865982055,0.2,0.049964517,0.20799999311566353,-0.06799724698066711,0.16387480348348618,-0.3607151508331299,0.0003,-0.07022413531318286,2260
8,200,9,20,-6.306432056427002,0.2,0.051177558,0.17999999448657036,0.08189616352319717,0.5273930221796036,-0.10314333438873291,0.0003,-0.0459077721313804,2270
9,225,11,19,-4.423958826065063,0.2,0.035643864,0.16799999698996543,-0.047053415328264236,0.1642968811094761,-3.3223180770874023,0.0003,-0.05883544766902986,2280
10,250,12,19,-3.7164258003234862,0.2,0.024664631,0.11599999591708184,0.07135028392076492,0.5156451880931854,0.1331579089164734,0.0003,-0.053617493111640616,2290
1,25,0,27,-5.749417972564697,0.2,0.015572323,0.07599999830126762,0.4052164852619171,0.9886108636856079,-0.4125465154647827,0.0003,-0.03116380864579753,2300
2,50,1,25,-5.591112232208252,0.2,0.015616474,0.07199999764561653,0.20781776309013367,0.7614357352256775,0.12045729160308838,0.0003,-0.039877440566196756,2310
3,75,3,24,-5.194554710388184,0.2,0.014993469,0.08399999737739564,4.387478351593018,9.696963882446289,-0.03146541118621826,0.0003,-0.023278757635503668,2320
4,100,4,23,-5.4142008304595945,0.2,0.027556235,0.12799999564886094,0.8906586766242981,2.1057848215103148,-0.0445023775100708,0.0003,-0.05233709625899792,2330
5,125,5,23,-4.043104553222657,0.2,0.01605227,0.07999999895691871,0.1245904415845871,0.47113252282142637,0.30521833896636963,0.0003,-0.034918134129606315,2340
6,150,6,22,-5.620642042160034,0.2,0.013085038,0.03999999836087227,0.5306366086006165,1.5251649022102356,-0.009381413459777832,0.0003,-0.038328994325827634,2350
7,175,7,22,-4.683619213104248,0.2,0.063808605,0.13599999621510506,0.047670625150203705,0.3497830927371979,-2.1511738300323486,0.0003,-0.04946494338661438,2360
8,200,9,21,-5.565626096725464,0.2,0.027918058,0.13199999630451204,0.028469644486904144,0.30731127560138705,-0.5003639459609985,0.0003,-0.046220474157482275,2370
9,225,10,20,-5.9419410705566404,0.2,0.028825633,0.13599999770522117,0.09007427096366882,0.641228073835373,0.09596717357635498,0.0003,-0.0510553984139122,2380
10,250,12,20,-5.485957431793213,0.2,0.019079627,0.10799999758601189,-0.02969575673341751,0.24441986680030822,-0.12521612644195557,0.0003,-0.03612585432408366,2390
1,25,0,27,-5.823669385910034,0.2,0.095522925,0.375999990850687,-0.10579274594783783,0.1020907286554575,0.14205080270767212,0.0003,-0.08073603687435309,2400
2,50,1,25,-4.772479820251465,0.2,0.036441125,0.23999999165534974,0.11609452962875366,0.4994385689496994,0.29112720489501953,0.0003,-0.05127481524646242,2410
3,75,3,24,-4.773160219192505,0.2,0.07312267,0.2639999896287918,0.078584685921669,0.4922007590532303,-0.20814740657806396,0.0003,-0.056013688342645196,2420
4,100,4,22,-5.395988321304321,0.2,0.04169004,0.19199999421834946,0.33939239382743835,0.9240084171295166,-0.030634045600891113,0.0003,-0.038560438125394114,2430
5,125,5,22,-5.141503381729126,0.2,0.0116270585,0.07199999764561653,0.0031160376965999603,0.20372265726327896,-0.5786570310592651,0.0003,-0.020073359795381406,2440
6,150,6,22,-5.162053537368775,0.2,0.033367038,0.2799999937415123,-0.08331869542598724,0.06607152372598649,0.07284092903137207,0.0003,-0.06895324524491997,2450
7,175,8,21,-4.554897022247315,0.2,0.03640791,0.15999999269843102,-0.08606764674186707,0.04746599346399307,-3.3510870933532715,0.0003,-0.041637639551015584,2460
8,200,9,21,-5.236356258392334,0.2,0.019865882,0.09599999785423279,0.08510736376047134,0.5816911339759827,-0.006485462188720703,0.0003,-0.04012909458018896,2470
9,225,10,20,-4.594847393035889,0.2,0.02518696,0.12399999946355819,0.00013519823551177979,0.19251581877470017,-0.09736859798431396,0.0003,-0.049419350666925335,2480
10,250,12,20,-4.658939170837402,0.2,0.020358337,0.10399999544024467,-0.08034072816371918,0.08274140134453774,0.13664281368255615,0.0003,-0.039469936292152855,2490
1,25,0,26,-4.453306341171265,0.2,0.033279397,0.2079999938607216,0.33469158411026,0.9650470554828644,-0.3500237464904785,0.0003,-0.040475482833571164,2500
2,50,1,25,-5.139392614364624,0.2,0.0063084173,0.007999999821186066,0.29733556509017944,0.8723915696144104,-0.42281806468963623,0.0003,-0.02069812644226481,2510
3,75,3,24,-4.522206354141235,0.2,0.0074283383,0.02799999937415123,0.2947958707809448,1.4152849435806274,-0.01901555061340332,0.0003,-0.02427016925904866,2520
4,100,4,23,-4.338777828216553,0.2,0.01848644,0.06799999773502349,0.40882372856140137,0.984971958398819,0.17793649435043335,0.0003,-0.04379211545362978,2530
5,125,5,22,-4.213220691680908,0.2,0.044565745,0.1799999937415123,-0.040876418352127075,0.16320885568857194,-1.3036353588104248,0.0003,-0.06244333894550778,2540
6,150,6,22,-4.28190803527832,0.2,0.035866074,0.1719999961555004,-0.09100416302680969,0.136544056981802,-0.19498765468597412,0.0003,-0.06487075073644562,2550
7,175,7,21,-4.152468061447143,0.2,0.025973056,0.14399999901652336,-0.019714392721652985,0.13454295508563519,-0.09971082210540771,0.0003,-0.013959579521790033,2560
8,200,9,21,-4.715303754806518,0.2,0.019473776,0.11199999824166298,0.19716179370880127,0.8466785907745361,-1.0834903717041016,0.0003,-0.040386986263096246,2570
9,225,10,21,-4.24653172492981,0.2,0.05714313,0.10799999535083771,0.005688495934009552,0.20894864052534104,0.13890928030014038,0.0003,-0.05131829305365656,2580
10,250,12,20,-4.111708450317383,0.2,0.09096473,0.33999999314546586,-0.012800998985767365,0.20413416475057602,-0.15527236461639404,0.0003,-0.06500259498879331,2590
1,25,0,28,-3.900157904624939,0.2,0.037854705,0.1559999980032444,0.09848783910274506,0.435019713640213,-0.22603082656860352,0.0003,-0.0608291311934579,2600
2,50,1,26,-4.457747745513916,0.2,0.024514373,0.1559999965131283,0.025756053626537323,0.3014389187097549,0.04014092683792114,0.0003,-0.02114351439475968,2610
3,75,3,24,-4.309453010559082,0.2,0.05464971,0.22399999648332597,-0.0708351582288742,0.0754096683114767,0.18330973386764526,0.0003,-0.0547034804373979,2620
4,100,4,22,-3.425469756126404,0.2,0.009580088,0.03599999919533729,0.440983384847641,1.44698126912117,-0.08555173873901367,0.0003,-0.015710595994256595,2630
5,125,5,22,-4.378777170181275,0.2,0.041761197,0.19999999701976776,0.04392751306295395,0.3626880139112473,-1.6810975074768066,0.0003,-0.053829629605636066,2640
6,150,6,21,-3.938736581802368,0.2,0.037931945,0.17599999383091927,0.05199919641017914,0.35979483723640443,0.3299364447593689,0.0003,-0.0646255043148983,2650
7,175,8,20,-3.1735599517822264,0.2,0.0288494,0.10399999618530273,-0.05576743930578232,0.12808869779109955,0.08108729124069214,0.0003,-0.045206091696396555,2660
8,200,9,20,-2.9125662803649903,0.2,0.05520639,0.3119999870657921,-0.0038697049021720886,0.18127204179763795,0.05565255880355835,0.0003,-0.05592170078679857,2670
9,225,11,19,-4.082693862915039,0.2,0.044634607,0.13999999836087226,0.037654705345630646,0.29922630488872526,0.07246583700180054,0.0003,-0.052135791931301335,2680
10,250,12,19,-3.69575412273407,0.2,0.014946756,0.06799999698996544,0.1403200328350067,0.6519348472356796,-0.34011077880859375,0.0003,-0.03602256016992058,2690
1,25,0,28,-3.528530311584473,0.2,0.007794006,0.02799999937415123,1.3185138702392578,3.077598810195923,0.022857308387756348,0.0003,-0.01590003626327956,2700
2,50,1,26,-3.5519398927688597,0.2,0.034445886,0.1719999961555004,0.11106269806623459,0.39427372217178347,0.10854274034500122,0.0003,-0.05305084270611431,2710
3,75,2,25,-3.7699951171875,0.2,0.01831611,0.07999999821186066,0.11054333299398422,0.49238367676734923,-0.058513522148132324,0.0003,-0.04256394599238398,2720
4,100,4,24,-3.3323015213012694,0.2,0.076282315,0.24799999371170997,-0.08182203769683838,0.03919144347310066,-0.03911328315734863,0.0003,-0.06186633469164384,2730
5,125,5,23,-3.547842860221863,0.2,0.012534756,0.031999999284744264,0.01963777467608452,0.1846245676279068,0.21537423133850098,0.0003,-0.016136665102560243,2740
6,150,6,22,-2.995543432235718,0.2,0.035446584,0.16399999856948852,-0.08479245007038116,0.019369516894221304,0.10549640655517578,0.0003,-0.051297358166426575,2750
7,175,7,22,-3.7426572322845457,0.2,0.029784886,0.11999999731779099,0.083078533411026,0.3082413822412491,-0.7508044242858887,0.0003,-0.03224170189211151,2760
8,200,9,21,-4.163794326782226,0.2,0.06046599,0.2919999912381172,-0.07496190071105957,0.006422844948247075,0.49508655071258545,0.0003,-0.053887766044586984,2770
9,225,10,21,-4.0972288131713865,0.2,0.023889164,0.10799999535083771,-0.09835785627365112,0.027629750315099955,-48.30488967895508,0.0003,-0.04304023391474025,2780
10,250,12,20,-4.369088554382325,0.2,0.056044135,0.28399999514222146,0.42159849405288696,1.1394599676132202,-0.3602656126022339,0.0003,-0.0728883660361177,2790
1,25,0,29,-3.775101590156555,0.2,0.013574967,0.04799999892711639,-0.014999449253082275,0.16515151858329774,-0.3231455087661743,0.0003,-0.03771014895476395,2800
2,50,1,25,-4.112793350219727,0.2,0.039994903,0.11999999731779099,0.2738214135169983,0.7746880173683166,-0.09801220893859863,0.0003,-0.05276438366994256,2810
3,75,3,24,-3.799382185935974,0.2,0.018501593,0.09599999785423279,0.008972659707069397,0.19184374213218688,-0.0680311918258667,0.0003,-0.04125382852740529,2820
4,100,4,23,-4.037644386291504,0.2,0.014370165,0.07199999690055847,-0.004080623388290405,0.14183862060308455,-0.10506296157836914,0.0003,-0.03520547779835752,2830
5,125,5,23,-3.922947907447815,0.2,0.02093456,0.11599999740719795,-0.01886579766869545,0.09548664018511772,0.08826982975006104,0.0003,-0.0345566673018034,2840
